timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration_ms
2025-03-01T02:24:03Z,10.0.1.7,192.0.2.12,60399,80,TCP,14217,11396,155,67894
2025-03-01T02:25:48Z,10.0.1.2,192.0.2.15,63998,80,TCP,35082,185269,27,114435
2025-03-01T02:26:01Z,10.0.1.8,10.0.1.6,60754,8080,TCP,13791,5174,32,6121
2025-03-01T02:26:10Z,10.0.1.14,192.0.2.24,51555,8080,TCP,30098,75992,161,25896
2025-03-01T02:27:57Z,10.0.1.15,192.0.2.21,60398,443,TCP,24263,163675,164,23144
2025-03-01T02:29:39Z,10.0.1.1,192.0.2.20,51581,443,TCP,3475,169697,66,28951
2025-03-01T02:30:54Z,10.0.1.11,192.0.2.16,55651,443,TCP,12267,190751,107,49492
2025-03-01T02:31:54Z,10.0.1.9,10.0.1.10,50883,22,TCP,5153,15875,11,1777
2025-03-01T02:32:19Z,10.0.1.7,192.0.2.20,52016,80,TCP,47640,145339,87,97870
2025-03-01T02:32:32Z,10.0.1.6,192.0.2.17,56760,443,TCP,19792,82481,121,115317
2025-03-01T02:32:51Z,10.0.1.10,192.0.2.14,54723,443,TCP,30031,70061,45,4240
2025-03-01T02:33:13Z,10.0.1.2,10.0.1.1,51794,445,TCP,12174,841,26,16704
2025-03-01T02:33:52Z,10.0.1.2,10.0.1.3,64744,3389,TCP,6623,1331,11,27043
2025-03-01T02:34:14Z,10.0.1.11,192.0.2.19,51700,80,TCP,48257,187870,27,84826
2025-03-01T02:34:35Z,10.0.1.10,10.0.1.9,57769,3389,TCP,11327,17387,44,25822
2025-03-01T02:34:40Z,10.0.1.8,192.0.2.13,59597,443,TCP,44854,80434,157,85877
2025-03-01T02:35:01Z,10.0.1.15,192.0.2.11,55841,53,UDP,32077,179084,19,110296
2025-03-01T02:35:58Z,10.0.1.3,10.0.1.4,63372,8080,TCP,13468,3002,44,14747
2025-03-01T02:36:01Z,10.0.1.15,192.0.2.10,50154,443,TCP,14797,163848,67,22230
2025-03-01T02:36:45Z,10.0.1.1,192.0.2.19,64373,80,TCP,12522,20739,158,62111
2025-03-01T02:37:50Z,10.0.1.12,192.0.2.23,55480,443,TCP,5403,109950,119,115293
2025-03-01T02:38:31Z,10.0.1.3,192.0.2.15,57565,80,TCP,16126,35576,200,112403
2025-03-01T02:39:02Z,10.0.1.1,192.0.2.18,65343,443,TCP,11547,130828,192,78816
2025-03-01T02:40:10Z,10.0.1.4,10.0.1.5,63486,22,TCP,8703,3423,47,3988
2025-03-01T02:41:56Z,10.0.1.1,10.0.1.2,55998,22,TCP,5140,4927,24,26920
2025-03-01T02:42:09Z,10.0.1.7,192.0.2.25,54310,443,TCP,9678,170096,185,6179
2025-03-01T02:42:24Z,10.0.1.13,192.0.2.17,57170,443,TCP,22440,179131,133,88524
2025-03-01T02:42:30Z,10.0.1.15,10.0.1.14,58374,22,TCP,17537,18879,7,25238
2025-03-01T02:42:33Z,10.0.1.2,192.0.2.22,57675,80,TCP,26772,168392,105,117592
2025-03-01T02:43:15Z,10.0.1.5,192.0.2.20,49411,80,TCP,15427,62691,14,12944
2025-03-01T02:43:41Z,10.0.1.11,192.0.2.16,65071,80,TCP,46637,51569,74,93705
2025-03-01T02:44:13Z,10.0.1.8,192.0.2.15,53830,443,TCP,10111,14114,92,9849
2025-03-01T02:44:45Z,10.0.1.4,192.0.2.17,60618,80,TCP,13017,189035,29,110087
2025-03-01T02:46:12Z,10.0.1.2,192.0.2.24,63629,443,TCP,10472,173287,154,45745
2025-03-01T02:46:33Z,10.0.1.8,192.0.2.11,49991,80,TCP,8010,197858,194,24934
2025-03-01T02:48:43Z,10.0.1.12,192.0.2.21,55999,80,TCP,9287,183468,59,105948
2025-03-01T02:49:01Z,10.0.1.4,192.0.2.22,63227,443,TCP,4884,71401,91,19460
2025-03-01T02:49:05Z,10.0.1.3,192.0.2.17,56347,443,TCP,27815,27932,125,11397
2025-03-01T02:49:09Z,10.0.1.5,10.0.1.4,52310,445,TCP,13953,4693,17,2583
2025-03-01T02:49:21Z,10.0.1.14,192.0.2.18,55644,443,TCP,20400,88830,88,38334
2025-03-01T02:50:07Z,10.0.1.13,10.0.1.14,50415,3389,TCP,3667,5083,44,23933
2025-03-01T02:50:21Z,10.0.1.3,192.0.2.13,56133,53,UDP,35607,75591,185,87145
2025-03-01T02:51:26Z,10.0.1.15,192.0.2.18,53948,443,TCP,32080,58745,170,89922
2025-03-01T02:51:31Z,10.0.1.12,10.0.1.13,49622,8080,TCP,10811,16681,47,27243
2025-03-01T02:51:42Z,10.0.1.12,192.0.2.22,63625,80,TCP,8443,17980,198,87218
2025-03-01T02:52:26Z,10.0.1.6,10.0.1.8,65050,8080,TCP,10273,12597,11,17094
2025-03-01T02:53:13Z,10.0.1.2,192.0.2.25,57155,443,TCP,23251,188544,66,116322
2025-03-01T02:53:37Z,10.0.1.1,192.0.2.13,60913,443,TCP,39422,24970,68,32450
2025-03-01T02:54:19Z,10.0.1.2,192.0.2.23,59857,443,TCP,21276,103745,52,96153
2025-03-01T02:55:17Z,10.0.1.6,192.0.2.23,59665,443,TCP,20910,18689,163,27828
2025-03-01T02:57:14Z,10.0.1.6,192.0.2.14,53738,53,UDP,24850,59453,80,114681
2025-03-01T02:57:20Z,10.0.1.11,10.0.1.10,65190,22,TCP,9490,15206,7,9532
2025-03-01T02:58:05Z,10.0.1.10,192.0.2.18,54291,443,TCP,27731,195442,107,38067
2025-03-01T02:58:14Z,10.0.1.6,192.0.2.13,56682,443,TCP,16448,12159,167,17726
2025-03-01T02:58:37Z,10.0.1.5,192.0.2.12,53609,80,TCP,42962,103945,162,6383
2025-03-01T02:58:40Z,10.0.1.6,192.0.2.12,52451,443,TCP,17758,37152,175,102660
2025-03-01T02:59:06Z,10.0.1.8,192.0.2.13,64564,443,TCP,23314,107665,167,44032
2025-03-01T02:59:33Z,10.0.1.6,192.0.2.18,57488,443,TCP,23580,138532,34,83642
2025-03-01T02:59:50Z,10.0.1.13,192.0.2.13,64627,443,TCP,37154,50063,147,41675
2025-03-01T03:00:10Z,10.0.1.4,192.0.2.22,62744,443,TCP,46234,181840,122,20990
2025-03-01T03:00:29Z,10.0.1.6,192.0.2.21,53348,53,UDP,23095,148540,66,55973
2025-03-01T03:01:14Z,10.0.1.1,192.0.2.10,62614,443,TCP,45832,192117,130,36643
2025-03-01T03:01:36Z,10.0.1.13,192.0.2.11,63223,443,TCP,7985,172746,176,109284
2025-03-01T03:02:01Z,10.0.1.6,192.0.2.23,62103,80,TCP,18587,161505,165,40438
2025-03-01T03:02:19Z,10.0.1.10,192.0.2.12,65219,443,TCP,45627,82298,171,87513
2025-03-01T03:02:20Z,10.0.1.3,192.0.2.20,60238,443,TCP,9349,29099,38,55057
2025-03-01T03:02:41Z,10.0.1.12,192.0.2.24,62173,8080,TCP,29545,99868,185,119119
2025-03-01T03:03:15Z,10.0.1.15,192.0.2.13,59308,443,TCP,41360,15497,179,68930
2025-03-01T03:03:59Z,10.0.1.11,192.0.2.16,61599,53,UDP,45501,165361,151,89461
2025-03-01T03:03:59Z,10.0.1.14,10.0.1.15,61812,445,TCP,1069,14516,11,11235
2025-03-01T03:04:18Z,10.0.1.7,192.0.2.19,64478,443,TCP,49461,117407,39,117100
2025-03-01T03:04:42Z,10.0.1.4,192.0.2.23,54066,53,UDP,31725,23816,60,92226
2025-03-01T03:05:13Z,10.0.1.8,192.0.2.18,57018,53,UDP,8196,53340,41,86916
2025-03-01T03:05:31Z,10.0.1.10,192.0.2.13,54624,443,TCP,27851,87103,196,35653
2025-03-01T03:07:38Z,10.0.1.6,192.0.2.18,59335,443,TCP,36640,66441,117,65107
2025-03-01T03:07:44Z,10.0.1.5,192.0.2.17,52139,443,TCP,27266,17154,94,53450
2025-03-01T03:09:00Z,10.0.1.5,192.0.2.10,60096,80,TCP,36491,28003,116,69247
2025-03-01T03:10:24Z,10.0.1.5,192.0.2.12,64842,443,TCP,18546,84498,87,44550
2025-03-01T03:10:26Z,10.0.1.9,192.0.2.13,53486,443,TCP,5177,130413,47,94763
2025-03-01T03:10:37Z,10.0.1.12,192.0.2.20,52639,80,TCP,49322,51200,132,116807
2025-03-01T03:10:54Z,10.0.1.15,192.0.2.16,60063,443,TCP,33170,116977,189,55518
2025-03-01T03:11:27Z,10.0.1.7,10.0.1.6,63253,445,TCP,10123,11182,28,11097
2025-03-01T03:11:43Z,10.0.1.2,10.0.1.1,58542,3389,TCP,13455,16991,22,5549
2025-03-01T03:11:54Z,10.0.1.3,192.0.2.24,56159,53,UDP,44788,103612,125,102967
2025-03-01T03:12:35Z,10.0.1.7,192.0.2.11,49794,443,TCP,46298,119411,17,108682
2025-03-01T03:13:22Z,10.0.1.14,192.0.2.17,61659,80,TCP,41914,145881,44,42461
2025-03-01T03:13:22Z,10.0.1.15,192.0.2.16,51856,443,TCP,41996,93944,57,14506
2025-03-01T03:13:43Z,10.0.1.5,192.0.2.10,58263,443,TCP,43719,78810,70,35870
2025-03-01T03:16:00Z,10.0.1.5,192.0.2.10,58871,443,TCP,15222,15342,196,102628
2025-03-01T03:16:07Z,10.0.1.9,192.0.2.14,54764,80,TCP,27395,31223,103,101301
2025-03-01T03:16:32Z,10.0.1.2,192.0.2.20,52561,443,TCP,29857,150499,175,90974
2025-03-01T03:16:32Z,10.0.1.7,192.0.2.13,55395,80,TCP,3321,109341,36,18276
2025-03-01T03:17:18Z,10.0.1.15,10.0.1.9,59177,445,TCP,13747,6525,36,22244
2025-03-01T03:18:15Z,10.0.1.2,192.0.2.25,56919,80,TCP,9388,72687,131,38774
2025-03-01T03:19:13Z,10.0.1.7,192.0.2.19,56578,80,TCP,21680,114720,37,50125
2025-03-01T03:19:16Z,10.0.1.10,192.0.2.24,57938,443,TCP,8812,41198,96,95639
2025-03-01T03:19:20Z,10.0.1.12,10.0.1.13,52581,3389,TCP,19167,14980,40,18615
2025-03-01T03:19:39Z,10.0.1.11,192.0.2.21,56398,80,TCP,14278,67028,122,40447
2025-03-01T03:20:04Z,10.0.1.14,192.0.2.12,61038,80,TCP,12469,62003,151,46488
2025-03-01T03:20:17Z,10.0.1.9,192.0.2.25,50017,443,TCP,38965,145887,93,16541
2025-03-01T03:20:23Z,10.0.1.8,192.0.2.15,53179,80,TCP,12294,43975,87,37660
2025-03-01T03:21:07Z,10.0.1.14,10.0.1.13,53141,3389,TCP,8955,2987,45,11284
2025-03-01T03:22:54Z,10.0.1.14,192.0.2.14,64379,53,UDP,29091,192960,60,20001
2025-03-01T03:23:26Z,10.0.1.13,192.0.2.15,50809,80,TCP,28448,122444,117,76497
2025-03-01T03:23:40Z,10.0.1.11,10.0.1.12,53732,445,TCP,3467,4957,7,829
2025-03-01T03:24:35Z,10.0.1.6,192.0.2.17,54780,8080,TCP,38196,52715,122,14513
2025-03-01T03:24:54Z,10.0.1.2,192.0.2.17,58269,80,TCP,46965,167176,106,91768
2025-03-01T03:24:57Z,10.0.1.7,10.0.1.8,60998,3389,TCP,5478,12842,13,16700
2025-03-01T03:25:25Z,10.0.1.7,192.0.2.23,55582,443,TCP,46285,86363,6,53028
2025-03-01T03:26:10Z,10.0.1.13,192.0.2.15,64702,80,TCP,20926,120864,61,49101
2025-03-01T03:27:10Z,10.0.1.6,10.0.1.7,64928,22,TCP,17385,4913,34,5000
2025-03-01T03:27:33Z,10.0.1.11,192.0.2.22,54733,443,TCP,32039,183152,25,60094
2025-03-01T03:28:41Z,10.0.1.1,192.0.2.15,62581,443,TCP,1323,50584,154,47666
2025-03-01T03:30:12Z,10.0.1.5,192.0.2.13,51219,443,TCP,10567,172059,181,7400
2025-03-01T03:30:31Z,10.0.1.12,192.0.2.14,57982,443,TCP,15981,26317,168,6559
2025-03-01T03:31:43Z,10.0.1.4,10.0.1.3,50327,3389,TCP,15793,829,28,12437
2025-03-01T03:32:23Z,10.0.1.13,10.0.1.14,62705,8080,TCP,15732,14418,6,19436
2025-03-01T03:32:44Z,10.0.1.1,192.0.2.23,63268,443,TCP,41084,73433,142,78640
2025-03-01T03:33:52Z,10.0.1.10,192.0.2.16,52683,53,UDP,30140,14869,21,4786
2025-03-01T03:34:54Z,10.0.1.9,192.0.2.22,56967,80,TCP,31444,166888,196,90603
2025-03-01T03:35:06Z,10.0.1.2,192.0.2.21,52994,443,TCP,44096,67239,134,61707
2025-03-01T03:37:07Z,10.0.1.6,192.0.2.14,51602,443,TCP,29638,131786,182,11118
2025-03-01T03:37:26Z,10.0.1.4,192.0.2.11,55670,443,TCP,43858,3694,166,62215
2025-03-01T03:38:00Z,10.0.1.14,192.0.2.18,65501,80,TCP,30607,52865,124,112350
2025-03-01T03:38:04Z,10.0.1.15,192.0.2.24,50741,80,TCP,33078,172202,31,60092
2025-03-01T03:38:28Z,10.0.1.9,10.0.1.15,55111,445,TCP,6766,12110,12,3965
2025-03-01T03:38:37Z,10.0.1.8,10.0.1.7,57895,8080,TCP,2444,18649,33,12778
2025-03-01T03:39:35Z,10.0.1.14,192.0.2.18,54879,443,TCP,26413,185614,104,55650
2025-03-01T03:41:01Z,10.0.1.14,192.0.2.12,63988,443,TCP,47471,173262,171,101745
2025-03-01T03:41:06Z,10.0.1.4,192.0.2.24,59348,443,TCP,15491,197420,163,12651
2025-03-01T03:41:46Z,10.0.1.14,192.0.2.24,58762,443,TCP,49881,28129,186,108686
2025-03-01T03:42:27Z,10.0.1.12,192.0.2.13,64960,80,TCP,21566,129178,196,109199
2025-03-01T03:42:34Z,10.0.1.5,192.0.2.10,60935,443,TCP,7200,176943,69,92771
2025-03-01T03:42:56Z,10.0.1.4,192.0.2.15,49485,53,UDP,13193,173778,31,118558
2025-03-01T03:43:21Z,10.0.1.1,192.0.2.25,65398,53,UDP,8397,37707,193,95212
2025-03-01T03:43:38Z,10.0.1.7,192.0.2.22,63248,443,TCP,48023,80722,143,19438
2025-03-01T03:44:06Z,10.0.1.9,192.0.2.21,61779,8080,TCP,23615,7312,130,68504
2025-03-01T03:44:08Z,10.0.1.3,10.0.1.4,58092,22,TCP,14628,15188,34,3830
2025-03-01T03:44:23Z,10.0.1.1,192.0.2.25,61207,443,TCP,3150,49636,32,37074
2025-03-01T03:45:14Z,10.0.1.9,192.0.2.19,62282,8080,TCP,15284,88886,37,10995
2025-03-01T03:46:15Z,10.0.1.7,192.0.2.19,52770,8080,TCP,10383,116434,121,52786
2025-03-01T03:46:30Z,10.0.1.8,192.0.2.14,57421,80,TCP,15078,20798,43,18100
2025-03-01T03:48:41Z,10.0.1.13,192.0.2.21,54542,443,TCP,11026,126858,186,106493
2025-03-01T03:50:00Z,10.0.1.11,192.0.2.13,59322,443,TCP,11487,71866,145,64802
2025-03-01T03:50:06Z,10.0.1.15,192.0.2.23,59569,443,TCP,44445,2555,166,61058
2025-03-01T03:50:32Z,10.0.1.15,10.0.1.14,49276,445,TCP,11009,9746,25,28014
2025-03-01T03:51:03Z,10.0.1.6,192.0.2.17,57226,80,TCP,20714,158159,129,52609
2025-03-01T03:51:24Z,10.0.1.1,10.0.1.2,54678,3389,TCP,14316,19199,32,8111
2025-03-01T03:51:50Z,10.0.1.15,192.0.2.25,51418,443,TCP,10174,166284,74,78762
2025-03-01T03:51:56Z,10.0.1.1,192.0.2.19,58354,53,UDP,43898,55055,60,15422
2025-03-01T03:53:06Z,10.0.1.9,192.0.2.16,51515,8080,TCP,27398,131751,146,12863
2025-03-01T03:53:59Z,10.0.1.1,192.0.2.25,51750,80,TCP,35268,65117,175,91680
2025-03-01T03:54:41Z,10.0.1.2,192.0.2.13,55227,443,TCP,18637,37151,176,49331
2025-03-01T03:55:08Z,10.0.1.8,192.0.2.21,57449,443,TCP,16534,75547,24,40469
2025-03-01T03:55:18Z,10.0.1.10,10.0.1.11,61958,445,TCP,4758,18314,11,4718
2025-03-01T03:55:21Z,10.0.1.4,192.0.2.18,65261,443,TCP,17795,51256,126,34432
2025-03-01T03:55:30Z,10.0.1.1,192.0.2.14,50489,53,UDP,25708,11871,99,23416
2025-03-01T03:55:33Z,10.0.1.2,192.0.2.15,61291,443,TCP,15424,51894,196,42299
2025-03-01T03:56:12Z,10.0.1.5,10.0.1.4,49902,8080,TCP,2744,7945,30,25004
2025-03-01T03:56:30Z,10.0.1.3,192.0.2.16,57270,443,TCP,34291,176615,134,39970
2025-03-01T03:56:33Z,10.0.1.14,192.0.2.18,56919,80,TCP,46750,147107,119,44569
2025-03-01T03:57:29Z,10.0.1.9,192.0.2.19,62721,80,TCP,44890,133674,185,37339
2025-03-01T03:58:36Z,10.0.1.13,192.0.2.12,54488,443,TCP,2647,1882,59,34511
2025-03-01T03:59:13Z,10.0.1.10,192.0.2.13,55389,443,TCP,19116,37773,184,19534
2025-03-01T03:59:26Z,10.0.1.3,192.0.2.23,59833,53,UDP,27223,135514,54,118183
2025-03-01T04:00:12Z,10.0.1.11,192.0.2.15,57133,443,TCP,2217,160352,184,49633
2025-03-01T04:00:58Z,10.0.1.4,192.0.2.12,50657,443,TCP,13877,188064,53,41681
2025-03-01T04:01:21Z,10.0.1.7,192.0.2.13,63499,8080,TCP,15353,17283,185,56314
2025-03-01T04:01:47Z,10.0.1.13,192.0.2.21,52663,80,TCP,8133,63267,97,49648
2025-03-01T04:01:50Z,10.0.1.12,192.0.2.11,50042,53,UDP,5481,162166,14,61515
2025-03-01T04:01:53Z,10.0.1.15,192.0.2.21,52530,80,TCP,29654,157024,35,103081
2025-03-01T04:02:10Z,10.0.1.12,192.0.2.10,55987,80,TCP,48046,26081,150,44500
2025-03-01T04:03:01Z,10.0.1.12,192.0.2.24,52776,443,TCP,1757,74109,176,51558
2025-03-01T04:03:12Z,10.0.1.11,192.0.2.15,58403,53,UDP,32817,138174,88,76695
2025-03-01T04:03:33Z,10.0.1.1,192.0.2.12,62331,80,TCP,22532,47120,27,107074
2025-03-01T04:03:42Z,10.0.1.12,192.0.2.10,49164,80,TCP,39667,47684,67,101116
2025-03-01T04:03:56Z,10.0.1.1,192.0.2.23,50294,443,TCP,1249,3397,45,37901
2025-03-01T04:04:04Z,10.0.1.11,192.0.2.20,52751,80,TCP,42167,61811,23,67868
2025-03-01T04:04:12Z,10.0.1.14,192.0.2.18,50320,443,TCP,14880,2473,162,52581
2025-03-01T04:04:20Z,10.0.1.8,10.0.1.7,64785,3389,TCP,580,4381,15,18033
2025-03-01T04:04:35Z,10.0.1.8,192.0.2.19,61207,443,TCP,14054,65646,35,52706
2025-03-01T04:04:40Z,10.0.1.8,10.0.1.6,64621,8080,TCP,6504,12208,8,28268
2025-03-01T04:04:53Z,10.0.1.1,192.0.2.11,50644,80,TCP,9976,151818,131,109096
2025-03-01T04:05:04Z,10.0.1.2,192.0.2.11,63491,443,TCP,29555,107100,118,111002
2025-03-01T04:05:29Z,10.0.1.3,10.0.1.4,52084,3389,TCP,12855,7350,20,15425
2025-03-01T04:06:59Z,10.0.1.10,192.0.2.12,53464,443,TCP,27939,158325,161,66431
2025-03-01T04:07:25Z,10.0.1.3,192.0.2.22,57427,443,TCP,23928,25049,139,106463
2025-03-01T04:07:27Z,10.0.1.10,192.0.2.17,51445,443,TCP,41904,189883,65,48422
2025-03-01T04:07:33Z,10.0.1.4,10.0.1.3,54461,22,TCP,19556,18761,28,22592
2025-03-01T04:08:46Z,10.0.1.14,192.0.2.12,64882,443,TCP,29514,59613,66,44485
2025-03-01T04:08:51Z,10.0.1.6,10.0.1.7,60646,8080,TCP,16527,5599,29,3193
2025-03-01T04:09:10Z,10.0.1.10,192.0.2.24,52464,80,TCP,25175,140893,96,88232
2025-03-01T04:10:32Z,10.0.1.10,192.0.2.24,55693,80,TCP,48292,85441,96,59160
2025-03-01T04:11:14Z,10.0.1.12,192.0.2.11,49785,443,TCP,19008,51048,115,56316
2025-03-01T04:11:22Z,10.0.1.8,192.0.2.16,60627,443,TCP,37040,188551,22,98436
2025-03-01T04:13:26Z,10.0.1.11,192.0.2.18,57059,53,UDP,20431,112966,6,28945
2025-03-01T04:14:53Z,10.0.1.15,192.0.2.20,55091,443,TCP,35677,127654,36,22284
2025-03-01T04:15:17Z,10.0.1.2,10.0.1.1,52238,22,TCP,13113,8907,32,23211
2025-03-01T04:15:20Z,10.0.1.12,10.0.1.11,55033,8080,TCP,4613,350,23,2469
2025-03-01T04:15:25Z,10.0.1.7,192.0.2.16,51746,443,TCP,29259,155748,38,116537
2025-03-01T04:16:01Z,10.0.1.6,192.0.2.17,54702,80,TCP,8284,127085,187,81287
2025-03-01T04:16:16Z,10.0.1.2,192.0.2.20,51476,80,TCP,40255,15218,72,118107
2025-03-01T04:16:25Z,10.0.1.7,192.0.2.14,60984,53,UDP,48846,75297,81,11037
2025-03-01T04:16:45Z,10.0.1.7,192.0.2.10,58896,443,TCP,39658,101471,97,79902
2025-03-01T04:17:11Z,10.0.1.14,10.0.1.13,49956,445,TCP,10093,18014,36,23056
2025-03-01T04:17:23Z,10.0.1.8,192.0.2.10,59933,443,TCP,1866,80291,14,94118
2025-03-01T04:19:37Z,10.0.1.3,10.0.1.2,60727,22,TCP,18626,1719,6,18532
2025-03-01T04:20:37Z,10.0.1.1,192.0.2.15,59648,53,UDP,4181,176628,148,113968
2025-03-01T04:21:15Z,10.0.1.12,192.0.2.17,52613,443,TCP,6271,144217,30,31452
2025-03-01T04:21:19Z,10.0.1.6,192.0.2.24,56469,80,TCP,9277,123187,80,22590
2025-03-01T04:21:36Z,10.0.1.9,10.0.1.10,51337,445,TCP,835,14321,19,16110
2025-03-01T04:21:37Z,10.0.1.1,10.0.1.2,52765,3389,TCP,5675,817,42,15502
2025-03-01T04:22:13Z,10.0.1.13,192.0.2.21,58399,8080,TCP,43543,85391,28,35896
2025-03-01T04:22:17Z,10.0.1.15,10.0.1.9,60463,445,TCP,9995,9076,10,24643
2025-03-01T04:22:22Z,10.0.1.6,192.0.2.16,62289,80,TCP,24846,47864,159,75832
2025-03-01T04:23:07Z,10.0.1.11,192.0.2.18,63908,443,TCP,22365,86895,45,25821
2025-03-01T04:23:13Z,10.0.1.11,10.0.1.12,64625,445,TCP,13113,4496,14,18439
2025-03-01T04:24:02Z,10.0.1.7,192.0.2.14,58591,80,TCP,6880,89223,45,59303
2025-03-01T04:24:13Z,10.0.1.14,192.0.2.20,51771,80,TCP,46854,5414,108,117772
2025-03-01T04:24:44Z,10.0.1.3,192.0.2.10,49355,80,TCP,45333,135989,142,85917
2025-03-01T04:24:48Z,10.0.1.8,192.0.2.13,50437,443,TCP,17918,129306,120,32420
2025-03-01T04:26:44Z,10.0.1.5,192.0.2.15,59477,443,TCP,3389,156033,194,94463
2025-03-01T04:26:47Z,10.0.1.13,192.0.2.11,50260,443,TCP,14598,142905,64,40657
2025-03-01T04:27:14Z,10.0.1.5,192.0.2.24,63145,80,TCP,11913,98168,71,111746
2025-03-01T04:28:11Z,10.0.1.10,10.0.1.9,53512,8080,TCP,6468,6590,8,22170
2025-03-01T04:28:32Z,10.0.1.4,10.0.1.5,65508,22,TCP,1476,13891,20,4105
2025-03-01T04:28:50Z,10.0.1.12,192.0.2.24,55861,443,TCP,26804,158069,198,42207
2025-03-01T04:30:34Z,10.0.1.15,192.0.2.12,52245,443,TCP,48005,53547,92,108736
2025-03-01T04:31:54Z,10.0.1.3,192.0.2.18,56139,53,UDP,16591,105983,113,96776
2025-03-01T04:32:27Z,10.0.1.14,192.0.2.16,63826,8080,TCP,5558,3453,171,51497
2025-03-01T04:32:39Z,10.0.1.11,10.0.1.10,58300,445,TCP,6438,17011,40,18274
2025-03-01T04:32:49Z,10.0.1.9,192.0.2.14,62515,443,TCP,11895,110746,139,15120
2025-03-01T04:33:25Z,10.0.1.1,192.0.2.20,63322,53,UDP,8808,24651,8,8425
2025-03-01T04:34:33Z,10.0.1.9,192.0.2.21,65249,8080,TCP,23002,32198,89,65500
2025-03-01T04:35:19Z,10.0.1.12,10.0.1.13,60323,445,TCP,877,10155,46,17010
2025-03-01T04:35:51Z,10.0.1.4,192.0.2.20,59419,443,TCP,41832,127902,154,2094
2025-03-01T04:36:03Z,10.0.1.6,192.0.2.11,64403,443,TCP,12629,138981,66,12558
2025-03-01T04:37:07Z,10.0.1.13,192.0.2.12,64820,443,TCP,37206,198490,142,19718
2025-03-01T04:37:40Z,10.0.1.5,192.0.2.12,55580,443,TCP,26914,185498,111,940
2025-03-01T04:37:52Z,10.0.1.11,192.0.2.11,49180,53,UDP,20436,62472,50,84452
2025-03-01T04:37:55Z,10.0.1.8,192.0.2.17,56375,443,TCP,19637,126758,10,81080
2025-03-01T04:37:57Z,10.0.1.10,192.0.2.21,62280,443,TCP,21391,150584,194,53052
2025-03-01T04:38:37Z,10.0.1.7,10.0.1.6,54060,22,TCP,235,10102,10,27960
2025-03-01T04:38:42Z,10.0.1.5,192.0.2.20,61441,443,TCP,24759,20445,200,103066
2025-03-01T04:39:54Z,10.0.1.1,192.0.2.12,53746,443,TCP,36326,68006,182,85553
2025-03-01T04:40:13Z,10.0.1.8,192.0.2.12,64104,443,TCP,39418,84062,89,18395
2025-03-01T04:41:09Z,10.0.1.2,192.0.2.17,60745,80,TCP,17248,66717,46,85195
2025-03-01T04:41:11Z,10.0.1.8,192.0.2.11,55643,443,TCP,16478,93102,88,102272
2025-03-01T04:41:17Z,10.0.1.3,192.0.2.18,52872,443,TCP,29831,20242,31,93443
2025-03-01T04:41:57Z,10.0.1.6,192.0.2.19,51170,443,TCP,1705,134827,17,57069
2025-03-01T04:42:22Z,10.0.1.5,192.0.2.19,50107,80,TCP,14912,94418,20,103494
2025-03-01T04:42:24Z,10.0.1.1,10.0.1.5,50611,445,TCP,14819,4245,49,7373
2025-03-01T04:42:45Z,10.0.1.13,10.0.1.14,60416,22,TCP,9362,4251,38,22852
2025-03-01T04:42:56Z,10.0.1.9,192.0.2.14,50387,443,TCP,4847,119283,199,77475
2025-03-01T04:43:35Z,10.0.1.10,192.0.2.20,53407,8080,TCP,25832,153749,43,19464
2025-03-01T04:43:43Z,10.0.1.12,192.0.2.19,50307,443,TCP,16770,189229,110,51928
2025-03-01T04:44:59Z,10.0.1.2,192.0.2.20,53687,443,TCP,43702,169412,165,91336
2025-03-01T04:45:42Z,10.0.1.15,192.0.2.13,63251,80,TCP,35914,17808,87,92244
2025-03-01T04:46:24Z,10.0.1.4,192.0.2.14,64352,80,TCP,14531,137027,156,16633
2025-03-01T04:46:34Z,10.0.1.6,192.0.2.20,64010,443,TCP,41987,172879,122,51966
2025-03-01T04:47:31Z,10.0.1.8,192.0.2.16,53000,53,UDP,18130,157854,110,63332
2025-03-01T04:47:52Z,10.0.1.14,192.0.2.19,64234,443,TCP,30248,191056,119,29032
2025-03-01T04:48:00Z,10.0.1.6,192.0.2.14,52856,80,TCP,48962,36297,93,112330
2025-03-01T04:48:24Z,10.0.1.7,192.0.2.21,52826,443,TCP,26650,24596,74,20216
2025-03-01T04:49:12Z,10.0.1.3,192.0.2.20,61246,443,TCP,8097,133363,56,86580
2025-03-01T04:50:01Z,10.0.1.2,192.0.2.18,54905,443,TCP,24322,29495,152,25605
2025-03-01T04:51:17Z,10.0.1.10,10.0.1.11,51379,445,TCP,11587,14818,43,25278
2025-03-01T04:52:19Z,10.0.1.9,192.0.2.17,62577,443,TCP,11206,147326,159,73003
2025-03-01T04:53:22Z,10.0.1.10,192.0.2.25,51619,443,TCP,43827,139723,164,37943
2025-03-01T04:53:27Z,10.0.1.5,192.0.2.18,63248,443,TCP,32104,32451,109,33712
2025-03-01T04:54:43Z,10.0.1.15,192.0.2.23,65261,443,TCP,11331,74021,46,111207
2025-03-01T04:55:31Z,10.0.1.1,192.0.2.15,56273,443,TCP,4748,179572,148,43262
2025-03-01T04:55:43Z,10.0.1.7,192.0.2.18,50248,443,TCP,14325,194159,63,18102
